teamid;most_common_system;time_system;Use%;last_coach;mean_Use%;std_Use%;num_games_played;num_formations_played;stat_def;time_def;Use%_def;stat_med;time_med;Use%_med;stat_mp;time_mp;Use%_mp;stat_ata;time_ata;Use%_ata;Use%_ata_k1;Use%_ata_k2;Use%_ata_k3;Use%_def_k3;Use%_def_k4;Use%_def_k5;Use%_med_k2;Use%_med_k3;Use%_med_k4;Use%_med_k5;Use%_mp_k0;Use%_mp_k1;Use%_mp_k2;Use%_mp_k3;time_ata_k1;time_ata_k2;time_ata_k3;time_def_k3;time_def_k4;time_def_k5;time_med_k2;time_med_k3;time_med_k4;time_med_k5;time_mp_k0;time_mp_k1;time_mp_k2;time_mp_k3;time_def_k0;Use%_def_k0;time_med_k1;Use%_med_k1;Use%_mp_k4;time_mp_k4
30613;4-2-3-1;2970;100,0;Gábor Erős;100,0;0,0;33;1;4;2970;100,0;2;2970;100,0;3;2970;100,0;1;2970;100,0;100,0;0,0;0,0;0,0;100,0;0,0;100,0;0,0;0,0;0,0;0,0;0,0;0,0;100,0;2970,0;0,0;0,0;0,0;2970,0;0,0;2970,0;0,0;0,0;0,0;0,0;0,0;0,0;2970,0;0;0;0,0;0,0;0,0;0,0
84;4-2-3-1;1530;51,52;Joan Carrillo;51,52;0,0;17;4;4;2790;93,94;2;1530;51,52;3;1530;51,52;1;1530;51,52;51,52;21,21;0,0;6,06;93,94;0,0;51,52;0,0;21,21;6,06;27,27;0,0;0,0;51,52;1530,0;630,0;0,0;180,0;2790,0;0,0;1530,0;0,0;630,0;180,0;810,0;0,0;0,0;1530,0;0;0;630,0;21,21;21,21;630,0
12163;3-5-2;2070;69,7;György Bognár;69,7;0,0;23;5;3;2160;72,73;5;2070;69,7;0;2880;96,97;2;2070;69,7;3,03;69,7;12,12;72,73;18,18;9,09;0,0;21,21;9,09;69,7;96,97;0,0;3,03;0,0;90,0;2070,0;360,0;2160,0;540,0;270,0;0,0;630,0;270,0;2070,0;2880,0;0,0;90,0;0,0;0;0;0,0;0,0;0,0;0,0
708;3-5-2;1350;45,45;Milos Kruscic;45,45;0,0;15;5;3;1530;51,52;5;1350;45,45;0;1440;48,48;2;1350;45,45;36,36;45,45;0,0;51,52;48,48;0,0;36,36;0,0;9,09;45,45;48,48;0,0;6,06;36,36;1080,0;1350,0;0,0;1530,0;1440,0;0,0;1080,0;0,0;270,0;1350,0;1440,0;0,0;180,0;1080,0;0;0;270,0;9,09;9,09;270,0
11107;4-4-2;1530;51,52;Michael Boris;51,52;0,0;17;7;4;1800;60,61;4;2070;69,7;0;2880;96,97;2;1530;51,52;3,03;51,52;15,15;33,33;60,61;6,06;3,03;9,09;69,7;18,18;96,97;0,0;0,0;3,03;90,0;1530,0;450,0;990,0;1800,0;180,0;90,0;270,0;2070,0;540,0;2880,0;0,0;0,0;90,0;0;0;0,0;0,0;0,0;0,0
1391;4-2-3-1;1620;54,55;Balázs Molnár;54,55;0,0;18;5;4;2610;87,88;2;1620;54,55;3;1620;54,55;1;1620;54,55;54,55;6,06;12,12;12,12;87,88;0,0;54,55;12,12;6,06;6,06;18,18;0,0;6,06;54,55;1620,0;180,0;360,0;360,0;2610,0;0,0;1620,0;360,0;180,0;180,0;540,0;0,0;180,0;1620,0;0;0;630,0;21,21;21,21;630,0
24032;4-2-3-1;1350;45,45;Attila Supka;45,45;0,0;15;5;4;2160;72,73;2;1350;45,45;3;1350;45,45;1;1350;45,45;45,45;27,27;18,18;27,27;72,73;0,0;45,45;21,21;6,06;27,27;51,52;3,03;0,0;45,45;1350,0;810,0;540,0;810,0;2160,0;0,0;1350,0;630,0;180,0;810,0;1530,0;90,0;0,0;1350,0;0;0;0,0;0,0;0,0;0,0
37169;4-2-3-1;1710;57,58;Zsolt Hornyák;57,58;0,0;19;6;4;2430;81,82;2;1710;57,58;3;1710;57,58;1;1710;57,58;57,58;9,09;6,06;18,18;81,82;0,0;57,58;6,06;15,15;9,09;21,21;0,0;9,09;57,58;1710,0;270,0;180,0;540,0;2430,0;0,0;1710,0;180,0;450,0;270,0;630,0;0,0;270,0;1710,0;0;0;360,0;12,12;12,12;360,0
22610;4-1-4-1;2520;84,85;Aurél Csertői;84,85;0,0;28;2;4;2970;100,0;1;2520;84,85;4;2520;84,85;1;2520;84,85;84,85;15,15;0,0;0,0;100,0;0,0;0,0;0,0;15,15;0,0;15,15;0,0;0,0;0,0;2520,0;450,0;0,0;0,0;2970,0;0,0;0,0;0,0;450,0;0,0;450,0;0,0;0,0;0,0;0;0;2520,0;84,85;84,85;2520,0
279;4-2-3-1;2430;81,82;Stanislav Cherchesov;81,82;0,0;27;3;4;2790;93,94;2;2430;81,82;3;2430;81,82;1;2430;81,82;81,82;6,06;12,12;6,06;93,94;0,0;81,82;12,12;0,0;6,06;18,18;0,0;0,0;81,82;2430,0;180,0;360,0;180,0;2790,0;0,0;2430,0;360,0;0,0;180,0;540,0;0,0;0,0;2430,0;0;0;0,0;0,0;0,0;0,0
709;4-3-3;1530;51,52;Nebojsa Vignjevic;51,52;0,0;17;4;4;2610;87,88;3;1530;51,52;0;1710;57,58;3;1530;51,52;36,36;0,0;51,52;12,12;87,88;0,0;36,36;51,52;12,12;0,0;57,58;0,0;6,06;36,36;1080,0;0,0;1530,0;360,0;2610,0;0,0;1080,0;1530,0;360,0;0,0;1710,0;0,0;180,0;1080,0;0;0;0,0;0,0;0,0;0,0
634;4-3-3;2070;69,7;Dávid Horváth;69,7;0,0;23;5;4;2340;78,79;3;2160;72,73;0;2880;96,97;3;2070;69,7;0,0;12,12;69,7;21,21;78,79;0,0;0,0;72,73;15,15;12,12;96,97;3,03;0,0;0,0;0,0;360,0;2070,0;630,0;2340,0;0,0;0,0;2160,0;450,0;360,0;2880,0;90,0;0,0;0,0;0;0;0,0;0,0;0,0;0,0
2655;4-2-3-1;1710;50,0;Francesco Baldini;50,0;0,0;19;6;4;2700;78,95;2;1710;50,0;3;1710;50,0;1;1710;50,0;50,0;21,05;7,89;21,05;78,95;0,0;50,0;28,95;18,42;2,63;10,53;31,58;7,89;50,0;1710,0;720,0;270,0;720,0;2700,0;0,0;1710,0;990,0;630,0;90,0;360,0;1080,0;270,0;1710,0;0;0;0,0;0,0;0,0;0,0
408;4-3-1-2;2880;84,21;Andrea Sottil;84,21;0,0;32;5;4;3330;97,37;3;3150;92,11;1;2880;84,21;2;2880;84,21;5,26;84,21;5,26;2,63;97,37;0,0;5,26;92,11;0,0;2,63;7,89;84,21;2,63;5,26;180,0;2880,0;180,0;90,0;3330,0;0,0;180,0;3150,0;0,0;90,0;270,0;2880,0;90,0;180,0;0;0;0,0;0,0;0,0;0,0
4083;3-4-2-1;1710;50,0;Francesco Modesto;50,0;0,0;19;8;3;2790;81,58;4;2610;76,32;2;1890;55,26;1;1710;50,0;50,0;13,16;10,53;81,58;18,42;0,0;2,63;13,16;76,32;7,89;28,95;13,16;55,26;2,63;1710,0;450,0;360,0;2790,0;630,0;0,0;90,0;450,0;2610,0;270,0;990,0;450,0;1890,0;90,0;0;0;0,0;0,0;0,0;0,0
2919;3-5-2;3240;94,74;Giovanni Stroppa;94,74;0,0;36;2;3;3240;94,74;5;3240;94,74;0;3420;100,0;2;3240;94,74;0,0;94,74;5,26;94,74;5,26;0,0;0,0;5,26;0,0;94,74;100,0;0,0;0,0;0,0;0,0;3240,0;180,0;3240,0;180,0;0,0;0,0;180,0;0,0;3240,0;3420,0;0,0;0,0;0,0;0;0;0,0;0,0;0,0;0,0
130;3-4-1-2;1260;36,84;Giuseppe Iachini;36,84;0,0;14;7;3;2430;71,05;4;1440;42,11;1;1350;39,47;2;1260;36,84;13,16;36,84;10,53;71,05;28,95;0,0;13,16;13,16;42,11;28,95;39,47;39,47;5,26;13,16;450,0;1260,0;360,0;2430,0;990,0;0,0;450,0;450,0;1440,0;990,0;1350,0;1350,0;180,0;450,0;0;0;90,0;2,63;2,63;90,0
21331;4-3-3;1710;50,0;Bruno Tedino;50,0;0,0;19;6;4;3330;97,37;3;3150;92,11;0;1890;55,26;3;1710;50,0;5,26;36,84;50,0;2,63;97,37;0,0;2,63;92,11;2,63;2,63;55,26;36,84;5,26;2,63;180,0;1260,0;1710,0;90,0;3330,0;0,0;90,0;3150,0;90,0;90,0;1890,0;1260,0;180,0;90,0;0;0;0,0;0,0;0,0;0,0
1103;4-2-3-1;1080;31,58;Cristiano Lucarelli;31,58;0,0;12;7;4;2430;71,05;2;1080;31,58;3;1080;31,58;1;1080;31,58;31,58;23,68;18,42;28,95;71,05;0,0;31,58;34,21;10,53;23,68;47,37;7,89;13,16;31,58;1080,0;810,0;630,0;990,0;2430,0;0,0;1080,0;1170,0;360,0;810,0;1620,0;270,0;450,0;1080,0;0;0;0,0;0,0;0,0;0,0
4031;3-5-2;2880;84,21;Pierpaolo Bisoli;84,21;0,0;32;6;3;3150;92,11;5;2880;84,21;0;3150;92,11;2;2880;84,21;2,63;84,21;5,26;92,11;7,89;0,0;2,63;5,26;7,89;84,21;92,11;2,63;2,63;2,63;90,0;2880,0;180,0;3150,0;270,0;0,0;90,0;180,0;270,0;2880,0;3150,0;90,0;90,0;90,0;0;0;0,0;0,0;0,0;0,0
1005;4-3-3;3330;97,37;Marco Baroni;97,37;0,0;37;2;4;3420;100,0;3;3330;97,37;0;3330;97,37;3;3330;97,37;2,63;0,0;97,37;0,0;100,0;0,0;2,63;97,37;0,0;0,0;97,37;0,0;0,0;2,63;90,0;0,0;3330,0;0,0;3420,0;0,0;90,0;3330,0;0,0;0,0;3330,0;0,0;0,0;90,0;0;0;0,0;0,0;0,0;0,0
839;3-5-2;2790;81,58;Massimiliano Alvini;81,58;0,0;31;2;3;3420;100,0;5;2790;81,58;0;2790;81,58;2;2790;81,58;18,42;81,58;0,0;100,0;0,0;0,0;0,0;0,0;18,42;81,58;81,58;0,0;18,42;0,0;630,0;2790,0;0,0;3420,0;0,0;0,0;0,0;0,0;630,0;2790,0;2790,0;0,0;630,0;0,0;0;0;0,0;0,0;0,0;0,0
1386;3-5-2;1260;36,84;Roberto Stellone;36,84;0,0;14;5;3;1260;36,84;5;1260;36,84;0;2520;73,68;2;1260;36,84;23,68;36,84;7,89;36,84;63,16;0,0;23,68;10,53;28,95;36,84;73,68;0,0;2,63;23,68;810,0;1260,0;270,0;1260,0;2160,0;0,0;810,0;360,0;990,0;1260,0;2520,0;0,0;90,0;810,0;0;0;0,0;0,0;0,0;0,0
4084;4-3-1-2;2970;86,84;Edoardo Gorini;86,84;0,0;33;4;4;3420;100,0;3;3330;97,37;1;2970;86,84;2;2970;86,84;2,63;86,84;7,89;0,0;100,0;0,0;2,63;97,37;0,0;0,0;7,89;86,84;2,63;2,63;90,0;2970,0;270,0;0,0;3420,0;0,0;90,0;3330,0;0,0;0,0;270,0;2970,0;90,0;90,0;0;0;0,0;0,0;0,0;0,0
4172;4-3-1-2;1800;52,63;Luca D'Angelo;52,63000000000001;0,0;20;6;4;3330;97,37;3;2610;76,32;1;1800;52,63;2;1800;52,63;13,16;52,63;10,53;2,63;97,37;0,0;7,89;76,32;13,16;2,63;26,32;52,63;13,16;7,89;450,0;1800,0;360,0;90,0;3330,0;0,0;270,0;2610,0;450,0;90,0;900,0;1800,0;450,0;270,0;0;0;0,0;0,0;0,0;0,0
2239;4-2-3-1;2880;84,21;Fabio Pecchia;84,21;0,0;32;3;4;3420;100,0;2;2880;84,21;3;2880;84,21;1;2880;84,21;84,21;2,63;13,16;0,0;100,0;0,0;84,21;13,16;2,63;0,0;15,79;0,0;0,0;84,21;2880,0;90,0;450,0;0,0;3420,0;0,0;2880,0;450,0;90,0;0,0;540,0;0,0;0,0;2880,0;0;0;0,0;0,0;0,0;0,0
4171;4-3-3;2340;68,42;Fabio Caserta;68,42;0,0;26;5;4;3420;100,0;3;2520;73,68;0;2340;68,42;3;2340;68,42;21,05;5,26;68,42;0,0;100,0;0,0;21,05;73,68;2,63;0,0;68,42;7,89;0,0;21,05;720,0;180,0;2340,0;0,0;3420,0;0,0;720,0;2520,0;90,0;0,0;2340,0;270,0;0,0;720,0;0;0;90,0;2,63;2,63;90,0
2722;4-3-1-2;2250;65,79;Roberto Venturato;65,79;0,0;25;3;4;3420;100,0;3;2700;78,95;1;2250;65,79;2;2250;65,79;21,05;65,79;13,16;0,0;100,0;0,0;21,05;78,95;0,0;0,0;13,16;65,79;0,0;21,05;720,0;2250,0;450,0;0,0;3420,0;0,0;720,0;2700,0;0,0;0,0;450,0;2250,0;0,0;720,0;0;0;0,0;0,0;0,0;0,0
8970;4-3-3;3240;94,74;Fabio Grosso;94,74;0,0;36;3;4;3330;97,37;3;3240;94,74;0;3420;100,0;3;3240;94,74;0,0;2,63;94,74;2,63;97,37;0,0;0,0;94,74;2,63;2,63;100,0;0,0;0,0;0,0;0,0;90,0;3240,0;90,0;3330,0;0,0;0,0;3240,0;90,0;90,0;3420,0;0,0;0,0;0,0;0;0;0,0;0,0;0,0;0,0
19;4-3-3;1350;39,47;Eugenio Corini;39,47;0,0;15;5;4;3060;89,47;3;3060;89,47;0;1710;50,0;3;1350;39,47;23,68;26,32;39,47;10,53;89,47;0,0;0,0;89,47;2,63;7,89;50,0;26,32;23,68;0,0;810,0;900,0;1350,0;360,0;3060,0;0,0;0,0;3060,0;90,0;270,0;1710,0;900,0;810,0;0,0;0;0;0,0;0,0;0,0;0,0
2721;3-4-2-1;1080;31,58;Moreno Longo;31,58;0,0;12;4;3;3420;100,0;4;2790;81,58;2;1080;31,58;1;1080;31,58;31,58;23,68;26,32;100,0;0,0;0,0;0,0;0,0;81,58;18,42;44,74;23,68;31,58;0,0;1080,0;810,0;900,0;3420,0;0,0;0,0;0,0;0,0;2790,0;630,0;1530,0;810,0;1080,0;0,0;0;0;0,0;0,0;0,0;0,0
1047;4-4-2;2430;71,05;Giacomo Gattuso;71,05;0,0;27;5;4;2970;86,84;4;2970;86,84;0;2610;76,32;2;2430;71,05;7,89;71,05;5,26;13,16;86,84;0,0;7,89;5,26;86,84;0,0;76,32;15,79;0,0;7,89;270,0;2430,0;180,0;450,0;2970,0;0,0;270,0;180,0;2970,0;0,0;2610,0;540,0;0,0;270,0;0;0;0,0;0,0;0,0;0,0
239;3-5-2;1350;50,0;Morten Jensen;50,0;0,0;15;2;3;1350;50,0;5;1350;50,0;0;2700;100,0;2;1350;50,0;0,0;50,0;50,0;50,0;50,0;0,0;0,0;50,0;0,0;50,0;100,0;0,0;0,0;0,0;0,0;1350,0;1350,0;1350,0;1350,0;0,0;0,0;1350,0;0,0;1350,0;2700,0;0,0;0,0;0,0;0;0;0,0;0,0;0,0;0,0
353;3-4-2-1;2430;90,0;Geir Bakke;90,0;0,0;27;4;3;2610;96,67;4;2430;90,0;2;2430;90,0;1;2430;90,0;90,0;3,33;0,0;96,67;3,33;0,0;0,0;3,33;90,0;3,33;3,33;3,33;90,0;0,0;2430,0;90,0;0,0;2610,0;90,0;0,0;0,0;90,0;2430,0;90,0;90,0;90,0;2430,0;0,0;0;0;90,0;3,33;3,33;90,0
21101;3-5-2;1710;63,33;Christian Michelsen;63,33;0,0;19;4;3;1710;63,33;5;1710;63,33;0;1890;70,0;2;1710;63,33;30,0;63,33;3,33;63,33;33,33;3,33;30,0;6,67;0,0;63,33;70,0;0,0;0,0;30,0;810,0;1710,0;90,0;1710,0;900,0;90,0;810,0;180,0;0,0;1710,0;1890,0;0,0;0,0;810,0;0;0;0,0;0,0;0,0;0,0
36224;3-4-3;1890;70,0;Arne Sandstö;70,0;0,0;21;4;3;2430;90,0;4;1890;70,0;0;2700;100,0;3;1890;70,0;3,33;20,0;70,0;90,0;10,0;0,0;0,0;6,67;70,0;23,33;100,0;0,0;0,0;0,0;90,0;540,0;1890,0;2430,0;270,0;0,0;0,0;180,0;1890,0;630,0;2700,0;0,0;0,0;0,0;0;0;0,0;0,0;0,0;0,0
1058;4-3-3;2340;86,67;Pal Arne Johansen;86,67;0,0;26;5;4;2430;90,0;3;2430;90,0;0;2610;96,67;3;2340;86,67;3,33;3,33;86,67;3,33;90,0;6,67;0,0;90,0;3,33;3,33;96,67;0,0;0,0;3,33;90,0;90,0;2340,0;90,0;2430,0;180,0;0,0;2430,0;90,0;90,0;2610,0;0,0;0,0;90,0;0;0;90,0;3,33;0,0;0,0
2761;3-4-3;810;30,0;Jostein Grindhaug;30,0;0,0;9;8;3;900;33,33;4;1620;60,0;0;2340;86,67;3;810;30,0;10,0;16,67;30,0;33,33;63,33;3,33;3,33;30,0;60,0;6,67;86,67;10,0;0,0;3,33;270,0;450,0;810,0;900,0;1710,0;90,0;90,0;810,0;1620,0;180,0;2340,0;270,0;0,0;90,0;0;0;0,0;0,0;0,0;0,0
1293;3-5-2;2520;93,33;Gaute Helstrup;93,33;0,0;28;3;3;2700;100,0;5;2520;93,33;0;2520;93,33;2;2520;93,33;3,33;93,33;0,0;100,0;0,0;0,0;0,0;0,0;6,67;93,33;93,33;3,33;3,33;0,0;90,0;2520,0;0,0;2700,0;0,0;0,0;0,0;0,0;180,0;2520,0;2520,0;90,0;90,0;0,0;0;0;0,0;0,0;0,0;0,0
10217;4-2-3-1;2520;93,33;Stefan Billborn;93,33;0,0;28;3;4;2610;96,67;2;2520;93,33;3;2520;93,33;1;2520;93,33;93,33;0,0;3,33;3,33;96,67;0,0;93,33;3,33;3,33;0,0;6,67;0,0;0,0;93,33;2520,0;0,0;90,0;90,0;2610,0;0,0;2520,0;90,0;90,0;0,0;180,0;0,0;0,0;2520,0;0;0;0,0;0,0;0,0;0,0
195;3-5-2;1620;60,0;Kjetil Rekdal;60,0;0,0;18;5;3;2700;100,0;5;1620;60,0;0;1800;66,67;2;1620;60,0;10,0;60,0;6,67;100,0;0,0;0,0;0,0;0,0;23,33;60,0;66,67;6,67;10,0;0,0;270,0;1620,0;180,0;2700,0;0,0;0,0;0,0;0,0;630,0;1620,0;1800,0;180,0;270,0;0,0;0;0;450,0;16,67;16,67;450,0
687;3-5-2;1800;66,67;Erling Moe;66,67;0,0;20;4;3;2700;100,0;5;1800;66,67;0;2340;86,67;2;1800;66,67;6,67;66,67;20,0;100,0;0,0;0,0;0,0;0,0;33,33;66,67;86,67;6,67;6,67;0,0;180,0;1800,0;540,0;2700,0;0,0;0,0;0,0;0,0;900,0;1800,0;2340,0;180,0;180,0;0,0;0;0;0,0;0,0;0,0;0,0
2817;4-3-3;2160;80,0;Hakon Wibe-Lund;80,0;0,0;24;3;4;2520;93,33;3;2160;80,0;0;2340;86,67;3;2160;80,0;13,33;6,67;80,0;6,67;93,33;0,0;13,33;80,0;0,0;6,67;86,67;0,0;0,0;13,33;360,0;180,0;2160,0;180,0;2520,0;0,0;360,0;2160,0;0,0;180,0;2340,0;0,0;0,0;360,0;0;0;0,0;0,0;0,0;0,0
76;4-3-3;2700;100,0;Dag-Eilev Fagermo;100,0;0,0;30;1;4;2700;100,0;3;2700;100,0;0;2700;100,0;3;2700;100,0;0,0;0,0;100,0;0,0;100,0;0,0;0,0;100,0;0,0;0,0;100,0;0,0;0,0;0,0;0,0;0,0;2700,0;0,0;2700,0;0,0;0,0;2700,0;0,0;0,0;2700,0;0,0;0,0;0,0;0;0;0,0;0,0;0,0;0,0
5619;3-5-2;1530;56,67;Lars Arne Nilsen;56,67;0,0;17;6;3;1980;73,33;5;1530;56,67;0;2430;90,0;2;1530;56,67;6,67;56,67;16,67;73,33;23,33;3,33;6,67;16,67;20,0;56,67;90,0;0,0;3,33;6,67;180,0;1530,0;450,0;1980,0;630,0;90,0;180,0;450,0;540,0;1530,0;2430,0;0,0;90,0;180,0;0;0;0,0;0,0;0,0;0,0
501;4-3-3;2700;100,0;Kjetil Knutsen;100,0;0,0;30;1;4;2700;100,0;3;2700;100,0;0;2700;100,0;3;2700;100,0;0,0;0,0;100,0;0,0;100,0;0,0;0,0;100,0;0,0;0,0;100,0;0,0;0,0;0,0;0,0;0,0;2700,0;0,0;2700,0;0,0;0,0;2700,0;0,0;0,0;2700,0;0,0;0,0;0,0;0;0;0,0;0,0;0,0;0,0
4309;3-4-2-1;1350;50,0;Jakob Michelsen;50,0;0,0;15;3;3;2700;100,0;4;1530;56,67;2;1350;50,0;1;1350;50,0;50,0;43,33;6,67;100,0;0,0;0,0;0,0;0,0;56,67;43,33;50,0;0,0;50,0;0,0;1350,0;1170,0;180,0;2700,0;0,0;0,0;0,0;0,0;1530,0;1170,0;1350,0;0,0;1350,0;0,0;0;0;0,0;0,0;0,0;0,0
6399;4-3-3;2700;100,0;Hans Erik Ödegaard;100,0;0,0;30;1;4;2700;100,0;3;2700;100,0;0;2700;100,0;3;2700;100,0;0,0;0,0;100,0;0,0;100,0;0,0;0,0;100,0;0,0;0,0;100,0;0,0;0,0;0,0;0,0;0,0;2700,0;0,0;2700,0;0,0;0,0;2700,0;0,0;0,0;2700,0;0,0;0,0;0,0;0;0;0,0;0,0;0,0;0,0
54585;4-3-3;1710;63,33;Cristiano Bergodi;63,33;0,0;19;4;4;2610;96,67;3;1710;63,33;0;2340;86,67;3;1710;63,33;13,33;20,0;63,33;3,33;96,67;0,0;13,33;63,33;20,0;3,33;86,67;0,0;0,0;13,33;360,0;540,0;1710,0;90,0;2610,0;0,0;360,0;1710,0;540,0;90,0;2340,0;0,0;0,0;360,0;0;0;0,0;0,0;0,0;0,0
7769;4-3-3;2160;80,0;Dan Petrescu;80,0;0,0;24;4;4;2520;93,33;3;2160;80,0;0;2250;83,33;3;2160;80,0;13,33;3,33;80,0;6,67;93,33;0,0;13,33;80,0;3,33;3,33;83,33;0,0;3,33;13,33;360,0;90,0;2160,0;180,0;2520,0;0,0;360,0;2160,0;90,0;90,0;2250,0;0,0;90,0;360,0;0;0;0,0;0,0;0,0;0,0
455;4-3-3;1260;46,67;Adrian Mutu;46,67;0,0;14;6;4;2610;96,67;3;1350;50,0;0;1710;63,33;3;1260;46,67;26,67;13,33;46,67;0,0;96,67;3,33;26,67;50,0;16,67;0,0;63,33;3,33;0,0;26,67;720,0;360,0;1260,0;0,0;2610,0;90,0;720,0;1350,0;450,0;0,0;1710,0;90,0;0,0;720,0;0;0;180,0;6,67;6,67;180,0
40843;4-2-3-1;1260;46,67;Liviu Ciobotariu;46,67;0,0;14;5;4;2070;76,67;2;1260;46,67;3;1260;46,67;1;1260;46,67;46,67;16,67;30,0;20,0;76,67;3,33;46,67;33,33;3,33;16,67;53,33;0,0;0,0;46,67;1260,0;450,0;810,0;540,0;2070,0;90,0;1260,0;900,0;90,0;450,0;1440,0;0,0;0,0;1260,0;0;0;0,0;0,0;0,0;0,0
12680;4-4-2;1620;60,0;Emil Sandoi;60,0;0,0;18;4;4;2700;100,0;4;2250;83,33;0;1710;63,33;2;1620;60,0;23,33;60,0;0,0;0,0;100,0;0,0;13,33;0,0;83,33;3,33;63,33;23,33;0,0;13,33;630,0;1620,0;0,0;0,0;2700,0;0,0;360,0;0,0;2250,0;90,0;1710,0;630,0;0,0;360,0;0;0;0,0;0,0;0,0;0,0
21475;4-2-3-1;1170;43,33;Constantin Giurescu;43,33;0,0;13;7;4;1980;73,33;2;1170;43,33;3;1170;43,33;1;1170;43,33;43,33;13,33;13,33;26,67;73,33;0,0;43,33;10,0;20,0;16,67;46,67;0,0;0,0;43,33;1170,0;360,0;360,0;720,0;1980,0;0,0;1170,0;270,0;540,0;450,0;1260,0;0,0;0,0;1170,0;0;0;270,0;10,0;10,0;270,0
11390;3-4-3;2160;80,0;Alexandru Pelici;80,0;0,0;24;4;3;2430;90,0;4;2340;86,67;0;2430;90,0;3;2160;80,0;6,67;10,0;80,0;90,0;10,0;0,0;3,33;0,0;86,67;10,0;90,0;6,67;0,0;3,33;180,0;270,0;2160,0;2430,0;270,0;0,0;90,0;0,0;2340,0;270,0;2430,0;180,0;0,0;90,0;0;0;0,0;0,0;0,0;0,0
8818;4-3-3;1530;56,67;Marius Croitoru;56,67;0,0;17;3;4;2610;96,67;3;1530;56,67;0;1620;60,0;3;1530;56,67;40,0;0,0;56,67;0,0;96,67;3,33;40,0;56,67;3,33;0,0;60,0;0,0;0,0;40,0;1080,0;0,0;1530,0;0,0;2610,0;90,0;1080,0;1530,0;90,0;0,0;1620,0;0,0;0,0;1080,0;0;0;0,0;0,0;0,0;0,0
29831;4-3-3;2700;100,0;Gheorghe Hagi;100,0;0,0;30;1;4;2700;100,0;3;2700;100,0;0;2700;100,0;3;2700;100,0;0,0;0,0;100,0;0,0;100,0;0,0;0,0;100,0;0,0;0,0;100,0;0,0;0,0;0,0;0,0;0,0;2700,0;0,0;2700,0;0,0;0,0;2700,0;0,0;0,0;2700,0;0,0;0,0;0,0;0;0;0,0;0,0;0,0;0,0
301;4-3-3;2340;86,67;Anton Petrea;86,67;0,0;26;3;4;2610;96,67;3;2340;86,67;0;2430;90,0;3;2340;86,67;10,0;0,0;86,67;3,33;96,67;0,0;10,0;86,67;3,33;0,0;90,0;0,0;0,0;10,0;270,0;0,0;2340,0;90,0;2610,0;0,0;270,0;2340,0;90,0;0,0;2430,0;0,0;0,0;270,0;0;0;0,0;0,0;0,0;0,0
952;4-2-3-1;1800;66,67;Ionut Badea;66,67;0,0;20;6;4;2700;100,0;2;1800;66,67;3;1800;66,67;1;1800;66,67;66,67;16,67;3,33;0,0;100,0;0,0;66,67;3,33;20,0;3,33;23,33;3,33;0,0;66,67;1800,0;450,0;90,0;0,0;2700,0;0,0;1800,0;90,0;540,0;90,0;630,0;90,0;0,0;1800,0;0;0;180,0;6,67;6,67;180,0
40812;4-3-3;1260;46,67;Laurentiu Reghecampf;46,67;0,0;14;4;4;2520;93,33;3;1260;46,67;0;2250;83,33;3;1260;46,67;16,67;30,0;46,67;6,67;93,33;0,0;16,67;46,67;36,67;0,0;83,33;0,0;0,0;16,67;450,0;810,0;1260,0;180,0;2520,0;0,0;450,0;1260,0;990,0;0,0;2250,0;0,0;0,0;450,0;0;0;0,0;0,0;0,0;0,0
41278;4-2-3-1;1890;72,41;Constantin Schumacher;72,41;0,0;21;5;4;2610;100,0;2;1890;72,41;3;1890;72,41;1;1890;72,41;72,41;6,9;6,9;3,45;100,0;0,0;72,41;6,9;20,69;3,45;17,24;13,79;0,0;72,41;1890,0;180,0;180,0;90,0;2610,0;0,0;1890,0;180,0;540,0;90,0;450,0;360,0;0,0;1890,0;0;0;0,0;0,0;0,0;0,0
1007;4-3-3;1080;40,0;Nicolò Napoli;40,0;0,0;12;5;4;2700;100,0;3;1080;40,0;0;1800;66,67;3;1080;40,0;30,0;23,33;40,0;0,0;100,0;0,0;30,0;40,0;26,67;3,33;66,67;3,33;0,0;30,0;810,0;630,0;1080,0;0,0;2700,0;0,0;810,0;1080,0;720,0;90,0;1800,0;90,0;0,0;810,0;0;0;0,0;0,0;0,0;0,0
312;4-3-3;1620;60,0;Florin Raducioiu;60,0;0,0;18;6;4;2340;86,67;3;1710;63,33;0;1980;73,33;3;1620;60,0;20,0;3,33;60,0;10,0;86,67;3,33;20,0;63,33;13,33;0,0;73,33;3,33;0,0;20,0;540,0;90,0;1620,0;270,0;2340,0;90,0;540,0;1710,0;360,0;0,0;1980,0;90,0;0,0;540,0;0;0;90,0;3,33;3,33;90,0
8104;4-2-3-1;1890;72,41;Flavius Boroncoi;72,41;0,0;21;4;4;2700;103,45;2;1890;72,41;3;1890;72,41;1;1890;72,41;72,41;6,9;20,69;0,0;103,45;0,0;72,41;20,69;6,9;3,45;31,03;0,0;0,0;72,41;1890,0;180,0;540,0;0,0;2700,0;0,0;1890,0;540,0;180,0;90,0;810,0;0,0;0,0;1890,0;0;0;0,0;0,0;0,0;0,0
